pmid,title,abstract,label,model_prob,mentions_consciousness,mentions_awareness,mentions_anesthesia,mentions_coma,mentions_vegetative,mentions_minimally_conscious,mentions_locked_in,mentions_sedation,mentions_arousal,mentions_neural,mentions_philosophy,mentions_qualia,mentions_subjective,mentions_phenomenology,mentions_report,mentions_religion,mentions_global_workspace,mentions_iit,mentions_mind_brain_identity,mentions_orch_or,mentions_panpsychism,mentions_dualism,mentions_monism,mentions_electromagnetic,mentions_neural_correlates,mentions_physicalism,mentions_edelman,mentions_crick,mentions_koch,mentions_dennett,mentions_baars,mentions_mcfadden,mentions_searle,mentions_chalmers,mentions_dehaene,mentions_tononi,mentions_friston,len_abstract_over_250,pred,mismatch,abs_margin
37390767,"Visual perspective, distance, and felt presence of others in dreams.","The peripersonal space, that is, the limited space surrounding the body, involves multisensory coding and representation of the self in space. Previous studies have shown that peripersonal space representation and the visual perspective on the environment can be dramatically altered when neurotypical individuals self-identify with a distant avatar (i.e., in virtual reality) or during clinical conditions (i.e., out-of-body experience, heautoscopy, depersonalization). Despite its role in many cognitive/social functions, the perception of peripersonal space in dreams, and its relationship with the perception of other characters (interpersonal distance in dreams), remain largely uncharted. The present study aimed to explore the visuospatial properties of this space, which is likely to underlie self-location as well as self/other distinction in dreams. 530 healthy volunteers answered a web-based questionnaire to measure their dominant visuo-spatial perspective in dreams, the frequency of recall for felt distances between their dream self and other dream characters, and the dreamers' viewing angle of other dream characters. Most participants reported dream experiences from a first-person perspective (1PP) (82%) compared to a third-person perspective (3PP) (18%). Independent of their dream perspective, participants reported that they generally perceived other dream characters in their close space, that is, at distance of either between 0 and 90 cm, or 90-180 cm, than in further spaces (180-270 cm). Regardless of the perspective (1PP or 3PP), both groups also reported more frequently seeing other dream characters from eye level (0 degrees angle of viewing) than from above (30 degrees and 60 degrees ) or below eye level (-30 degrees and -60 degrees ). Moreover, the intensity of sensory experiences in dreams, as measured by the Bodily Self-Consciousness in Dreams Questionnaire, was higher in individuals who habitually see other dream characters closer to their personal dream self (i.e., within 0-90 cm and 90-180 cm). These preliminary findings offer a new, phenomenological account of space representation in dreams with regards to the felt presence of others. They might provide insights not only to our understanding of how dreams are formed, but also to the type of neurocomputations involved in self/other distinction.",0,0.17958894346690266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.3204110565330973
4706136,"Interrelationship of bile salts, phospholipids, and cholesterol in bile during manipulation of the enterohepatic circulation in the conscious dog.",,0,0.18144850660782655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.3185514933921735
22712593,Repression and substitutive formation: the relationship between Freud's concepts reconsidered.,"This paper examines Freud's concept of repression and the relationship between repression and substitutive formation as it presents itself in Freud's writings. The author shows that Freud gives at least four different meanings to the term ""repression"": Freud uses it interchangeably with defense, as a consciously intended forgetting, as a specific unconscious mechanism of defense, and to describe the consequence of defense mechanisms leading to substitutive formations. The inconsistencies in this relationship are discussed and clarified, and Freud's economic and linguistic attempts at founding repression are subjected to critique; the need of a primal repression as a necessary condition for repression proper is pointed out. In developing Freud's linguistic foundation of repression further, the author presents defense as a semantic displacement. Ideas are excluded from the realm of the concepts that belong to them historically. These presentations become unconscious, that is, repressed, in that they can no longer be identified as ""cases"" of these conceptual internal contents. At the same time they are displaced into the extensions of concepts whose internal contents do not belong to them originally. It is by virtue of the internal contents of these concepts that the displaced elements as substitutive formations once again attain consciousness, albeit a false one. The author suggests dismissing repression as a specific defense mechanism of its own; to reversing Freud's thesis that repression, as a rule, creates a substitutive formation into its opposite; and recognizing that the mechanisms used to build substitutes, as a rule, create repression.",0,0.18216925426112823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.31783074573887177
14644703,Wernicke's encephalopathy: unusual contrast enhancement revealed by magnetic resonance imaging.,"Wernicke's encephalopathy is a serious neurologic disorder caused by vitamin-B1 or thiamine deficiency. The classical triad of clinical symptoms described by Wernicke (gait ataxia, ophthalmoplegia, and confusion) are found in only a third of patients upon initial examination. Typical findings upon MR imaging in patients with Wernicke's encephalopathy are well documented, with signal intensities in the medial thalami and periaqueductal regions of the midbrain. We report a case of Wernicke's encephalopathy revealing an unusual contrast enhancement. It is therefore important to note that the acute stage of Wernicke's encephalopathy may be associated with an intense contrast enhancement upon MR-imaging reflecting the disruption of the blood-brain barrier and inflammatory processes caused by thiamine deficiency. As a consequence from the guideline for managing Wernicke's encephalopathy by the Royal College of Physicians early B-vitamin treatment in suspected is recommended cases.",0,0.1824182174839581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.3175817825160419
3851715,Emergency neurologic assessment.,,0,0.18433161241112403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.31566838758887594
8617670,"Maternal and fetal blood levels of glucose, lactate, fructose, and insulin in the conscious pig.","To study nutrition and metabolism in the fetal pig, a chronic catheterization method was developed that allows blood sampling in arteries and veins, at both the umbilical and uterine sources, in the conscious, unstressed animal. A catheter was inserted in the fetal aorta through a femoral artery, and another one was introduced in the umbilical vein. A catheter was put in a femoral artery of the sow so that its end was in the abdominal aorta. A fourth catheter was placed in a uterine vein draining the fetoplacental unit studied. This procedure was applied to 18 Large White primiparous sows at 99 d of gestation. Blood samples were drawn simultaneously using the four catheters before a meal at 103 d of pregnancy, and glucose, insulin, lactate, and fructose were determinated. Glycemia was 2.5 times higher in the sow than in the fetus. The extraction coefficient of glucose by the fetus amounted to 14% of the umbilical supply. The insulin level in the fetal pig was very low ( < 5 microU/mL). Lactate and fructose seemed to originate from the placenta. Blood lactate was 2.6 times lower in the sow than in the fetus, and its extraction coefficient by the fetus amounted to 8%. Fructose in the fetal blood was 2.3 times higher than that of glucose. Fructose was not utilized by the pig fetus. The present results obtained in the fetal pig are comparable to the conclusions drawn from studies with other species.",0,0.1849452641477132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.3150547358522868
32652510,A cellular and attentional network explanation of consciousness.,,1,0.8113145758037004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.31131457580370037
8741358,[Recurring consciousness disturbance with elevation of endogenous benzodiazepine-like activity].,"A 63-year-old man had recurrent spontaneous attacks of consciousness disturbance without toxic, metabolic, or structural brain damage. Interictal electroencephalography showed 14 Hz spindle wave-like activity; ictal electroencephalography revealed faster basic activity. Flumazenil, a benzodiazepine antagonist, promptly resolved the attacks. The endogenous benzodiazepine-like activities in plasma and cerebrospinal fluid (measured in the courtesy of P. Schoch Ph. D, F. Hoffmann-La Roche Ltd, Basel, Switzerland) increased in the interictal period and increased more strikingly in the ictal period. These findings and the clinical effects of flumazenil suggest an involvement of an endogenous benzodiazepine-like activity in the pathogenesis of the attacks in this patient, as same as in a case reported by Tinuper et al (1992).",1,0.8086259596841086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.30862595968410855
24673008,[Headache patient at the emergency call service].,"Headache is a common symptom, sometimes concealing a severe illness. It is the primary task of the doctor on call to find out whether the headache is a symptom of serious incidence needing diagnosis urgently to prevent death or permanent disability. Dangerous headaches are associated with easily remembered warning signs: sudden onset, the first or worst headache in life, disturbance of consciousness in connection with the headache, onset at age over 50, worsening of headache in the lying position, a neurological deficit associated with the headache, or papilledema.",0,0.19215171021646482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.3078482897835352
29445766,Ventral and Dorsal Pathways Relate Differently to Visual Awareness of Body Postures under Continuous Flash Suppression.,"Visual perception includes ventral and dorsal stream processes. However, it is still unclear whether the former is predominantly related to conscious and the latter to nonconscious visual perception as argued in the literature. In this study upright and inverted body postures were rendered either visible or invisible under continuous flash suppression (CFS), while brain activity of human participants was measured with functional MRI (fMRI). Activity in the ventral body-sensitive areas was higher during visible conditions. In comparison, activity in the posterior part of the bilateral intraparietal sulcus (IPS) showed a significant interaction of stimulus orientation and visibility. Our results provide evidence that dorsal stream areas are less associated with visual awareness.",1,0.8064547956681093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.3064547956681093
6613300,[Emergencies in general medicine. Sleeping pill poisoning].,,0,0.1936578744831305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.3063421255168695
11750795,A systems model of altered consciousness: integrating natural and drug-induced psychoses.,"Increasing evidence from neuroimaging and behavioral studies suggests that functional disturbances within cortico-striato-thalamic pathways are critical to psychotic symptom formation in drug-induced and possibly also naturally occurring psychoses. Recent basic and clinical research with psychotomimetic drugs, such as the N-methyl-D-aspartate (NMDA) glutamate receptor antagonist, ketamine, and the serotonin-2A (5-HT(2A)) receptor agonist, psilocybin, suggest that the hallucinogenic effects of these drugs arise, at least in part, from their common capacity to disrupt thalamo-cortical gating of external and internal information to the cortex. Deficient gating of sensory and cognitive information is thought to result in an overloading inundation of information and subsequent cognitive fragmentation and psychosis. Cross-species studies of homologues gating functions, such as prepulse inhibition of the startle reflex, in animal and human models of psychosis corroborate this view and provide a translational testing mechanism for the exploration of novel pathophysiologic and therapeutic hypotheses relevant to psychotic disorders, such as the group of schizophrenias.",1,0.8048995031191644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.30489950311916436
9698390,"Commentary on ""Cortical activity and the explanatory gap"" by J. G. Taylor.",,1,0.8027016602746914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.30270166027469136
1225845,On the generation and classification of defence mechanisms.,,0,0.19984687529902742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.30015312470097255
10304134,SPORT database.,"SPORT addresses needs that have recently surfaced, where athletics and its effect on society have grown. Consciousness of drug use among high profile athletes, as well as among those in high school and college athletics, has generated new research into the effects of this phenomenon on the physiology and psychology of the athletes themselves. Other topics, such as public health, exercise physiology, and the physiology and sociology of sport have made this database essential to researchers.",0,0.2022002236085367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.29779977639146327
11209955,Unseen stimuli modulate conscious visual experience: evidence from inter-hemispheric summation.,"Emotional facial expression can be discriminated despite extensive lesions of striate cortex. Here we report differential performance with recognition of facial stimuli in the intact visual field depending on simultaneous presentation of congruent or incongruent stimuli in the blind field. Three experiments were based on inter-hemispheric summation. Redundant stimulation in the blind field led to shorter latencies for stimulus detection in the intact field. Recognition of the expression of a half-face expression in the intact field was faster when the other half of the face presented to the blind field had a congruent expression. Finally, responses to the expression of whole faces to the intact field were delayed for incongruent facial expressions presented in the blind field. These results indicate that the neuro-anatomical pathways (extra-striate cortical and sub-cortical) sustaining inter-hemispheric summation can operate in the absence of striate cortex.",0,0.2032423274003192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.2967576725996808
19096051,"Remote monitoring of electroencephalogram, electrocardiogram, and behavior during controlled atmosphere stunning in broilers: implications for welfare.","This study examined the welfare implications of euthanizing broilers with 3 gas mixtures relevant to the commercial application of controlled atmosphere stunning (CAS). Birds were implanted/equipped with electrodes to measure brain activity (electroencephalogram, EEG) and heart rate. These signals were recorded using a purpose-built telemetry-logging system, small enough to be worn by each bird in a spandex backpack. The birds were euthanized in a scaled-down CAS apparatus consisting of a conveyor belt passing through 2 compartments. Three gas environments were applied (8 birds per treatment): 1) anoxia (N(2) with <2% residual O(2), in both compartments), 2) hypercapnic anoxia (N(2) with 30% CO(2) and <2% residual O(2), in both compartments), and 3) a 2-phase approach with a hypercapnic hyperoxygenated anesthetic phase (40% CO(2), 30% O(2), and 30% N(2), in the first compartment, 80 s) followed by a second euthanasia phase (80% CO(2) in air, in the second compartment). All 3 CAS approaches effectively achieved nonrecovery states, and time to loss of consciousness for each bird was determined by visual determination of isoelectric EEG and by calculation of the correlation dimension of the EEG. Hypercapnic anoxia resulted in rapid unconsciousness and death; both anoxic treatments were associated with early onset prolonged wing flapping and sustained tonic convulsions as displayed in the electrophysiological recordings. These responses were seen in the period when consciousness remained a possibility. Hypercapnic hyperoxygenation (the 2-phase approach) was associated with respiratory disruption, but this treatment eliminated initial clonic convulsions in the stunning process, and tonic convulsions were not seen. These results suggest that the presence of O(2) in the first stage of CAS is associated with an absence of potentially distressing behavioral responses. The respiratory discomfort associated with hypercapnic hyperoxygenation is an issue. We propose that this may be compensated by a more gradual induction to unconsciousness, which eliminates the impact of other potentially negative experiences.",0,0.20406161661721753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.29593838338278244
9339666,"Synchrony, sleep, dreams, and consciousness: clues from K-complexes.",,1,0.7880206795061044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.28802067950610444
29513451,[How to describe delirium?].,,0,0.21264148444725564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.2873585155527444
29452795,Schrodinger's cat: anaesthetised and not!,,1,0.7869610795301559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.2869610795301559
25957992,Conflict awareness dissociates theta-band neural dynamics of the medial frontal and lateral frontal cortex during trial-by-trial cognitive control.,"Recent findings have refuted the common assumption that executive control functions of the prefrontal cortex exclusively operate consciously, suggesting that many, if not all, cognitive processes could potentially operate unconsciously. However, although many cognitive functions can be launched unconsciously, several theoretical models of consciousness assume that there are crucial qualitative differences between conscious and unconscious processes. We hypothesized that the potential benefit of awareness in cognitive control mechanisms might become apparent when high control has to be maintained across time and requires the interaction between a set of distant frontal brain regions. To test this, we extracted oscillatory power dynamics from electroencephalographic data recorded while participants performed a task in which conflict awareness was manipulated by masking the conflict-inducing stimulus. We observed that instantaneous conflict as well as across trial conflict adaptation mechanisms were associated with medial frontal theta-band power modulations, irrespective of conflict awareness. However, and crucially, across-trial conflict adaptation processes reflected in increased theta-band power over dorsolateral frontal cortex were observed after fully conscious conflict only. This suggests that initial conflict detection and subsequent control adaptation by the medial frontal cortex are automatic and unconscious, whereas the routing of information from the medial frontal cortex to the lateral prefrontal cortex is a unique feature of conscious cognitive control.",1,0.7867130514124988,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.2867130514124988
29227852,Relationships between early literacy and nonlinguistic rhythmic processes in kindergarteners.,"A growing number of studies report links between nonlinguistic rhythmic abilities and certain linguistic abilities, particularly phonological skills. The current study investigated the relationship between nonlinguistic rhythmic processing, phonological abilities, and early literacy abilities in kindergarteners. A distinctive aspect of the current work was the exploration of whether processing of different types of rhythmic patterns is differentially related to kindergarteners' phonological and reading-related abilities. Specifically, we examined the processing of metrical versus nonmetrical rhythmic patterns, that is, patterns capable of being subdivided into equal temporal intervals or not (Povel & Essens, 1985). This is an important comparison because most music involves metrical sequences, in which rhythm often has an underlying temporal grid of isochronous units. In contrast, nonmetrical sequences are arguably more typical to speech rhythm, which is temporally structured but does not involve an underlying grid of equal temporal units. A rhythm discrimination app with metrical and nonmetrical patterns was administered to 74 kindergarteners in conjunction with cognitive and preliteracy measures. Findings support a relationship among rhythm perception, phonological awareness, and letter-sound knowledge (an essential precursor of reading). A mediation analysis revealed that the association between rhythm perception and letter-sound knowledge is mediated through phonological awareness. Furthermore, metrical perception accounted for unique variance in letter-sound knowledge above all other language and cognitive measures. These results point to a unique role for temporal regularity processing in the association between musical rhythm and literacy in young children.",0,0.21401495622740493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.28598504377259504
14733903,Temporal organization of the brain: Neurocognitive mechanisms and clinical implications.,"The synchrony between the individual brain and its environment is maintained by a system of internal clocks that together reflect the temporal organization of the organism. Extending the theoretical work of Edelman and others, the temporal organization of the brain is posited as functioning through ""re-entry"" and ""temporal tagging"" and binds the wide range of possible times to a unified cognitive experience which is held in unison with the outside world. Dysfunction in this system is reflected in the temporal discord seen in cases of aging, sleep disorder, jet-lag, and shift-work, as well as in mental disorders and drug-induced changes in consciousness. The extent to which neuroendocrine structures contribute to the neurocognitive mechanisms which underlie consciousness has so far not been explored. Therefore, neuroendocrine mechanisms contributing to the temporal organization of the brain are reviewed. It is concluded that time-and its neuroendocrine correlate melatonin-is a binding principle for organizing conscious experience.",1,0.7828921321593482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,False,0.28289213215934816
1685499,The use of flumazenil in the management of acute drug poisoning--a review.,"The popularity and widespread availability of benzodiazepines (BZD) has led to their frequent abuse in intentional drug poisoning. Although mortality from pure BZD overdose is usually small, in elderly, debilitated patients, or when BZD are combined with other CNS depressant drugs, morbidity increases significantly and outcome may be fatal. Drug overdose is therefore a medical emergency necessitating close observation and support of vital functions. Recently, the specific BZD antagonist flumazenil (Anexate) has become clinically available and much experience in its usefulness has accumulated. The present review summarizes a total of 30 studies and reports published to date, involving approximately 760 intoxicated patients. Flumazenil was evaluated both in prehospital use as well as in emergency rooms or in intensive care units. The age of patients ranged from 4-90 years and doses of flumazenil varied between 0.3-10 mg, approximately 1 mg being the most frequently used. All patients intoxicated with only BZD returned to full consciousness within minutes after the injection of flumazenil. When a mixture of BZD and other CNS depressants was abused, a range of effects was observed. This varied from no change to a return to full orientation, depending on the contribution of the BZD to the state of unconsciousness. Re-sedation occurred in about 65% of flumazenil treated patients, usually within 0.5-3 h after the first dose, the shorter interval being associated with mixed-drug poisoning. Repeated doses of the antagonist (0.2-2 mg), sometimes followed by continuous infusion (0.1-0.5 mg/h), were effective in maintaining patients fully oriented.(ABSTRACT TRUNCATED AT 250 WORDS)",0,0.21991973538432585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.28008026461567415
853872,Antagonism of the effects of pentobarbital in the chronic spinal dog by naltrexone.,,0,0.22146999518598512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.2785300048140149
20838145,Screening and brief intervention for substance misuse among patients with traumatic brain injury.,"BACKGROUND: Research on screening and brief interventions (SBI) for substance misuse has demonstrated efficacy in a variety of medical settings including emergency departments and trauma centers. However, SBI has not yet been evaluated for persons who incur traumatic brain injury (TBI)-a substantial patient subpopulation for whom substance-related problems are frequent. To examine whether research on SBI efficacy and effectiveness can be generalized to persons with TBI, a systematic review of the literature was conducted to analyze how TBI populations were included in previous studies and whether there was evidence of differential outcomes. METHODS: Peer-reviewed studies that investigated SBI for misuse of alcohol or other drugs, that were implemented in emergency departments or trauma centers, and that were published in English since 1985 were examined. From 174 articles initially identified, 28 studies were determined to meet inclusion criteria. RESULTS: The review revealed that research conducted on SBI for injury populations systematically neglected patients with more severe TBI and those who presented with sufficient confusion that they could not provide informed consent. CONCLUSIONS: Future effectiveness studies should examine barriers to routine clinical use of SBI and evaluate the generalizability of expected benefits to the full spectrum of injured patients. Researchers should also develop and evaluate systematic accommodations for persons with neurobehavioral impairments who would benefit from brief interventions for substance misuse.",0,0.2236251989511562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.2763748010488438
19526437,The influence of temporal factors on automatic priming and conscious expectancy in a simple reaction time task.,"In a previous study, we reported a dissociation between subjective expectancy and motor behaviour in a simple associative learning task (Perruchet, Cleeremans, & Destrebecqz, 2006). According to previous conditioning studies (Clark, Manns, & Squire, 2001), this dissociation is observed when the to-be-associated events coterminate and thus overlap in time (a training regimen called delay conditioning), but not when they are separated by a temporal delay (trace conditioning). In this latter situation indeed, there tends to be a direct relationship between subjective expectancy and behaviour. In this study, we further investigated this issue in a series of experiments where conscious and unconscious components of performance were pitted against each other. In Experiments 1-3, participants performed a simple reaction time task in which a preparatory signal (a tone) either overlapped with or terminated earlier than the imperative stimulus (a visual target presented in 50% of the trials). After each response, participants also had to state how much they expected the imperative stimulus to be displayed on the next trial. Results indicate that reaction times tend to decrease when the tone is consistently followed by the visual target across successive trials, whereas conscious expectancy for the target decreases at the same time. Importantly, we systematically found that the temporal relationship between the tone and the target failed to influence performance. In a fourth experiment, we examined whether these results extend to a two-choice reaction time task. To our surprise, we observed a direct relationship between subjective expectancies and reaction time in that situation. We nevertheless observed that the introduction of a delay between the tone and the target had, once again, no effect on performance.",1,0.7741098184462444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.2741098184462444
16968506,Efficacy of bispectral monitoring as an adjunct to nurse-administered propofol sedation for colonoscopy: a randomized controlled trial.,"BACKGROUND AND AIMS: Bispectral (BIS) monitoring provides an objective, non-invasive measure of the level of consciousness in sedated patients. BIS has been shown to lag behind the level of sedation during induction and emergence of sedation with propofol. In this study, we sought to determine whether BIS is a useful adjunctive maneuver to registered nurse-administered propofol sedation (NAPS) as measured by reductions in recovery time and doses of propofol administered. METHODS: A randomized controlled trial of 102 outpatients presenting for colonoscopy was performed. BIS values were recorded continuously in all subjects. Patients were randomized to receive NAPS with BIS visible to nurse and endoscopist versus BIS invisible to nurse and endoscopist. In phase 1 (47 patients), the nurse and endoscopist team were instructed to consider BIS (when visible) as only adjunctive information with regard to titrating sedation. In phase 2 (55 patients), the nurse endoscopist team was instructed to use BIS as the primary endpoint for titration of sedation, and to target BIS to greater than 60 (60-70 is deep sedation). RESULTS: In phase 1, the mean (SD) BIS value from scope-in (SI) to scope-out (SO) for BIS was 59.3 (9.9) and was not different from controls at 59.9 (10.1; p= 0.82). The mean (SD) propofol dose (mg/min) was 15.8 (5.6) and 17.2 (6.2) for BIS and controls, respectively (p= 0.45). The mean (SD) recovery time with BIS visible in phase 1 was 20.6 min (5.5) versus 19.2 min (4.5) in controls (p= 0.34). In phase 2, the mean (SD) BIS from SI to SO in those randomized to have BIS visible was 64.1 (5.4) versus 63.1 (8.5) in controls (p= 0.58). The mean (SD) dose of propofol (mg/min) was 16.1 (11.2) and 16.4 (12.3) for BIS and control groups, respectively (p= 0.92). The mean (SD) recovery time in phase 2 with BIS visible was 18.7 (3.5) versus 20.1 (5.6) in controls (p= 0.27). CONCLUSIONS: BIS did not lead to reductions in mean propofol dose or recovery time when used as an adjunct to NAPS for colonoscopy, or when used as the primary target for sedation. No clinically important role for BIS monitoring as an adjunct to NAPS has yet been established.",0,0.22677043353201728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.2732295664679827
29675070,Frequency and Outcome of Acute Neurologic Complications after Congenital Heart Disease Surgery.,"OBJECTIVES: To determine the frequency and immediate outcome of acute neurologic complications (ANCs) in children undergoing congenital heart surgery (CHS). MATERIALS AND METHODS: In this retrospective study, all patients undergoing CHS at our hospital from January 2007 to June 2016 were included. Patients were followed up for the development of seizures, altered level of consciousness (ALOC), abnormal movements, and stroke. Results are presented as mean with standard deviation and frequency with percentages. RESULTS: Of 2000 patients who underwent CHS at our center during the study, 35 patients (1.75%) developed ANC. Seizures occurred in 28 (80%), ALOC in 5 (14%), clinical stroke in 2, brain death in 6 patients. Antiepileptic drugs (AEDs) were started in 32 patients, of which 13 patients required more than one AED. Mean length of stay was 10 +/- 7.36 days. Of 35 patients who developed ANC, 7 expired during the study. CONCLUSION: Neurological complications are scarce but significant morbidity after CHS at our center.",0,0.22770411318306905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.27229588681693095
21867210,Network algorithmics and the emergence of information integration in cortical models.,"An information-theoretic framework known as integrated information theory (IIT) has been introduced recently for the study of the emergence of consciousness in the brain [D. Balduzzi and G. Tononi, PLoS Comput. Biol. 4, e1000091 (2008)]. IIT purports that this phenomenon is to be equated with the generation of information by the brain surpassing the information that the brain's constituents already generate independently of one another. IIT is not fully plausible in its modeling assumptions nor is it testable due to severe combinatorial growth embedded in its key definitions. Here we introduce an alternative to IIT which, while inspired in similar information-theoretic principles, seeks to address some of IIT's shortcomings to some extent. Our alternative framework uses the same network-algorithmic cortical model we introduced earlier [A. Nathan and V. C. Barbosa, Phys. Rev. E 81, 021916 (2010)] and, to allow for somewhat improved testability relative to IIT, adopts the well-known notions of information gain and total correlation applied to a set of variables representing the reachability of neurons by messages in the model's dynamics. We argue that these two quantities relate to each other in such a way that can be used to quantify the system's efficiency in generating information beyond that which does not depend on integration. We give computational results on our cortical model and on variants thereof that are either structurally random in the sense of an Erdos-Renyi random directed graph or structurally deterministic. We have found that our cortical model stands out with respect to the others in the sense that many of its instances are capable of integrating information more efficiently than most of those others' instances.",1,0.7721552664748262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,False,0.27215526647482624
38251070,Assessing consciousness and cognition in disorders of consciousness.,"Detecting willful cognition in these patients is known to be challenging due to the patients' motor disabilities and high vigilance fluctuations but also due to the lack of expertise and use of adequate tools to assess these patients in specific settings. This review will discuss the main disorders of consciousness after severe brain injury, how to assess consciousness and cognition in these patients, as well as the challenges and tools available to overcome these challenges and reach an accurate diagnosis.",0,0.23087741310461984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.26912258689538016
