pmid,title,abstract,model_prob,pred,abs_margin,Human label
26137969,Comparison of Bispectral Index and Entropy values with electroencephalogram during surgical anaesthesia with sevoflurane.,"BACKGROUND: Concomitantly recorded Bispectral Index(R) (BIS) and Entropy values sometimes show discordant trends during general anaesthesia. Previously, no attempt had been made to discover which EEG characteristics cause discrepancies between BIS and Entropy. We compared BIS and Entropy values, and analysed the changes in the raw EEG signal during surgical anaesthesia with sevoflurane. METHODS: In this prospective, open-label study, 65 patients receiving general anaesthesia with sevoflurane were enrolled. BIS, Entropy and multichannel digital EEG were recorded. Concurrent BIS and State Entropy (SE) values were selected. Whenever BIS and SE values showed >/=10-unit disagreement for >/=60 s, the raw EEG signal was analysed both in time and frequency domain. RESULTS: A >/=10-unit disagreement >/=60 s was detected 428 times in 51 patients. These 428 episodes accounted for 5158 (11%) out of 45 918 analysed index pairs. During EEG burst suppression, SE was higher than BIS in 35 out of 49 episodes. During delta-theta dominance, BIS was higher than SE in 141 out of 157 episodes. During alpha or beta activity, SE was higher than BIS in all 49 episodes. During electrocautery, both BIS and SE changed, sometimes in the opposite direction, but returned to baseline values after electrocautery. Electromyography caused index disagreement four times (BIS > SE). CONCLUSIONS: Certain specific EEG patterns, and artifacts, are associated with discrepancies between BIS and SE. Time and frequency domain analyses of the original EEG improve the interpretation of studies involving BIS, Entropy and other EEG-based indices. CLINICAL TRIAL REGISTRATIONCLINICALTRIALSGOVIDENTIFIER: NCT01077674.",0.0570257094331355,0,0.4429742905668650,0
2784050,Failure of cimetidine prophylaxis in neurosurgery.,"Three hundred and eight-one patients who underwent major neurosurgical procedures were given cimetidine prophylaxis against stress ulceration. Nine patients (2.4%) developed acute gastrointestinal complications; two patients had perforation and bleeding from gastroduodenal ulcers, and seven patients had bleeding alone. Six of these patients, all above the age of 70 years, died as a consequence of the complication. Univariate analysis showed that four variables--state of consciousness, syndrome of inappropriate secretion of antidiuretic hormone, nature of surgery, and age--were significant factors in predicting cimetidine failure. Multivariate analysis revealed that a patient's pre-operative state of consciousness and the presence of inappropriate secretion of antidiuretic hormone were of independent significance in predicting cimetidine failure. The risk was 52% and 0.07%, respectively, when both factors were either present or absent.",0.026749995463486300,0,0.47325000453651400,0
21273423,Expectations change the signatures and timing of electrophysiological correlates of perceptual awareness.,"Previous experience allows the brain to predict what comes next. How these expectations affect conscious experience is poorly understood. In particular, it is unknown whether and when expectations interact with sensory evidence in granting access to conscious perception, and how this is reflected electrophysiologically. Here, we parametrically manipulate sensory evidence and expectations while measuring event-related potentials in human subjects to assess the time course of evoked responses that correlate with subjective visibility, the properties of the stimuli, and/or perceptual expectations. We found that expectations lower the threshold of conscious perception and reduce the latency of neuronal signatures differentiating seen and unseen stimuli. Without expectations, this differentiation occurs approximately 300 ms and with expectations approximately 200 ms after stimulus in occipitoparietal sensors. The amplitude of this differentiating response component (P2) decreases as visibility increases, regardless of whether this increase is attributable to enhanced sensory evidence and/or the gradual buildup of perceptual expectations. Importantly, at matched performance levels, responses to seen and unseen stimuli differed regardless of the physical stimulus properties. These findings indicate that the latency of the neuronal correlates of access to consciousness depend on whether access is driven by stimulus saliency or by a combination of expectations and sensory evidence.",0.23612061852653400,0,0.26387938147346600,0
32208843,Stroke Prognostic Scores and Data-Driven Prediction of Clinical Outcomes After Acute Ischemic Stroke.,"Background and Purpose- Several stroke prognostic scores have been developed to predict clinical outcomes after stroke. This study aimed to develop and validate novel data-driven predictive models for clinical outcomes by referring to previous prognostic scores in patients with acute ischemic stroke in a real-world setting. Methods- We used retrospective data of 4237 patients with acute ischemic stroke who were hospitalized in a single stroke center in Japan between January 2012 and August 2017. We first validated point-based stroke prognostic scores (preadmission comorbidities, level of consciousness, age, and neurological deficit [PLAN] score, ischemic stroke predictive risk score [IScore], and acute stroke registry and analysis of Lausanne [ASTRAL] score in all patients; Houston intraarterial recanalization therapy [HIAT] score, totaled health risks in vascular events [THRIVE] score, and stroke prognostication using age and National Institutes of Health Stroke Scale-100 [SPAN-100] in patients who received reperfusion therapy) in our cohort. We then developed predictive models using all available data by linear regression or decision tree ensembles (random forest and gradient boosting decision tree) and evaluated their area under the receiver operating characteristic curve for clinical outcomes after repeated random splits. Results- The mean (SD) age of the patients was 74.7 (12.9) years and 58.3% were men. Area under the receiver operating characteristic curves (95% CIs) of prognostic scores in our cohort were 0.92 PLAN score (0.90-0.93), 0.86 for IScore (0.85-0.87), 0.85 for ASTRAL score (0.83-0.86), 0.69 for HIAT score (0.62-0.75), 0.70 for THRIVE score (0.64-0.76), and 0.70 for SPAN-100 (0.63-0.76) for poor functional outcomes, and 0.87 for PLAN score (0.85-0.90), 0.88 for IScore (0.86-0.91), and 0.88 ASTRAL score (0.85-0.91) for in-hospital mortality. Internal validation of data-driven prediction models showed that their area under the receiver operating characteristic curves ranged between 0.88 and 0.94 for poor functional outcomes and between 0.84 and 0.88 for in-hospital mortality. Ensemble models of a decision tree tended to outperform linear regression models in predicting poor functional outcomes but not in predicting in-hospital mortality. Conclusions- Stroke prognostic scores perform well in predicting clinical outcomes after stroke. Data-driven models may be an alternative tool for predicting poststroke clinical outcomes in a real-world setting.",0.05444493086607490,0,0.44555506913392500,0
783025,A controlled study of the EEG during transcendental meditation: comparison with hypnosis.,"A controlled, quantitative investigation of the electroencephalogram (EEG) and transcendental meditation (TM) revealed that EEG changes during TM were rarely as pronounced or consistent as previous reports suggest. There was considerable variation between subjects, some displaying no EEG changes at all during TM compared with an equal period of non-meditation. Any changes that did occur in a particular individual were not necessarily repeated in a subsequent session. A comparison of mean EEG parameters of the experimental group revealed no consistent significant differences between meditation and non-meditation, although trends towards increased theta and decreased beta activity during meditation were apparent. The biggest differences in mean EEG parameters were between subject groups. In particular, the group of meditators exhibited significantly more theta activity (during both TM and non-meditation) than a randomly selected group of individuals that had never meditated or been hypnotized. The EEG characteristics of the group of meditators were similar to those of a group of subjects experienced in self-hypnosis. It is concluded that the most obvious EEG changes during meditation are long-term. In people who regularly practise TM (or self-hypnosis), the EEG gradually (over weeks or months) tends to ""slow down."" Such a ""slowed down"" EEG is apparent during both normal waking conditions and altered states of consciousness in these individuals.",0.15838962495319500,0,0.34161037504680500,0
8177248,Medical aspects of the persistent vegetative state (2).,,0.20543918810673700,0,0.29456081189326300,0
37583535,"The Electroencephalographic Brainwave Spectrum, Mindful Meditation, and Awareness: Hypothesis.","It is hypothesized that being mindfully aware is a spontaneous state of being. It is imbued with joy, peace and happiness. Such a state is periodically revealed during restful attentiveness or presence. It is also associated with spontaneous brain alpha activity of 8-13 Hz. In deep nonrapid eye movement sleep, there is synchronous delta activity at a coherent frequency of 0.1 Hz. Both of these brainwave ground states are spontaneous, calm and effortless. When any physical or mental effort is made, the alpha rhythm is desynchronized, and it is superposed by faster brain waves of beta (13-30 Hz) and gamma frequencies (30-150 Hz). This is associated with a stream of dualistic conscious experiences with contents. During deep sleep, delta activity is superposed by beta and gamma activity with microarousals resulting in dream experiences. During effortless, meditative awareness, the whole family of alpha rhythm is synchronized including (a) Occipital-parietal alpha with visual clarity, formless color, and the absence of visual imagery (b) Frontal eye-field alpha with relatively motionless eyes, and the absence of voluntary actions or plans to move the eyes in some direction, along with nonactive working memory, (c) Somatosensory alpha or Mu rhythm from the somatic motor-sensory cortex with the resultant stillness of the body including head, face, larynx, spine, hands and legs, (d) Mid-temporal auditory alpha with vocal quietness and internal verbal silence (Maunam) with a feeling of spontaneous silence and serenity, (e) Cingulate and precuneus alpha resulting in freedom from autobiographical memories and the sense of agency or ego. The insular cortex serves as a gatekeeper, a hierarchical controller to switch between conscious engagement or disengagement from the internal or the external world. It switches between the default mode network and the executive frontoparietal networks, between the sequential and the parallel modes of functioning. Mindful consciousness is local and dualistic, whereas mindful awareness is nonlocal and nondual.",0.5962892411854890,1,0.0962892411854891,1
37601786,Effect of analgesia nociception index monitor-based nociception control on perioperative stress responses during laparoscopic surgery in Trendelenburg position: a randomized controlled trial.,"INTRODUCTION: The analgesia nociception index (ANI) monitor is a nociception monitoring device based on heart rate variability. We aimed to determine the effect of ANI monitor-based intraoperative nociception control on the perioperative stress response during laparoscopic surgery in the Trendelenburg position. METHODS: Altogether, 72 female patients who underwent total laparoscopic hysterectomy were randomized to either the control or ANI group. Intraoperative nociception was controlled by remifentanil administration in a conventional manner (based on blood pressure and heart rate) in the control group and by ANI monitoring in the ANI group. Perioperative stress responses were estimated by measuring the levels of serum catecholamines and catabolic stress hormones at three timepoints: after loss of consciousness, at the end of surgery, and 1 h after the end of surgery. RESULTS: The serum cortisol level at the end of surgery was significantly higher in the ANI group than in the control group (p < 0.001), although more remifentanil was administered in the ANI group than in the control group (p < 0.001). Changes in the other estimators' levels were comparable between groups during the perioperative period. The hemodynamic profiles during surgery were also significantly different between the two groups. Phenylephrine use to treat hypotension was more common in the ANI group than in the control group (p = 0.005). However, postoperative clinical outcomes such as pain and nausea/vomiting did not differ between groups. CONCLUSION: ANI monitor-based nociception control in laparoscopic surgery in the Trendelenburg position did not improve perioperative stress responses, intraoperative opioid consumption, or postoperative clinical outcomes.Clinical trial registration: ClinicalTrials.gov (NCT04343638).",0.37816417314501300,0,0.12183582685498700,0
23828069,Loss of consciousness and convulsion induced by a ventricular tachycardia mimicking epilepsy in a patient with noncompaction cardiomyopathy: a case report.,"Convulsions and loss of consciousness can be caused by, among other things, arrhythmias, conduction disorders or epilepsy. In clinical practice it can be difficult to distinguish between these causes of syncope, even for well-trained specialists. Patients with cardiac syncope have a substantial risk of subsequent sudden death. We present a patient with previously unknown noncompaction cardiomyopathy in whom syncope induced by ventricular tachycardia was misinterpreted as epilepsy. We present this case report in order to underline the necessity for cardiological assessment in patients with assumed mild epilepsy or syncope of unknown origin.",0.2939415835278630,0,0.20605841647213700,0
32917795,Categorical Perception of Control.,"The self is a distinct entity from the rest of the world, and actions and sensory feedback are our channels of interaction with the external world. This study examined how the sense of control influences people's perception of sensorimotor input under the framework of categorical perception. Twenty human participants (18 males, two females) took part in both experiments. Experiment 1 showed that the sensitivity (d') of detecting a 20% change in control from no change was higher when the changes occurred at the control-category boundary than within each category. Experiment 2 showed that the control categories greatly affected early attention allocation, even when the judgment of control was unnecessary to the task. Taken together, these results showed that our perceptual and cognitive systems are highly sensitive to small changes in control that build up to a determinant change in the control category within a relatively narrow boundary zone between categories, compared with a continuous, gradual physical change in control.",0.3198399738482030,0,0.18016002615179700,0
39644840,How can virtual reality help to understand consciousness? A thematic analysis of students' experiences in a novel virtual environment.,"Research on consciousness typically presents stimuli and records the responses that follow, to infer the intervening processes. Yet, VR allows ecological validity by giving the user freedom to continuously control their sensory input across three spatial dimensions via head and eye movement. We designed a virtual world in which the angle of view relates to the information complexity of the sensory input. We assessed its acceptability and feasibility, and explored the first-person experience. Ten university students were immersed in two different novel environments, then a semi-structured interview, guided by first-person video footage of the VR experience, elicited participants' reports. The methodology proved feasible, and a thematic analysis was consistent with Mansell's (2024) control theory perspective, and to a lesser degree, Integrated Information Theory (IIT) and Global Workspace Theory (GWT). We conclude that novel virtual environments provide an accessible, dynamic and valid way to gather evidence regarding different theories of consciousness.",0.32821832283123300,0,0.17178167716876700,1
8668562,Reframing women's health in nursing education: a feminist approach.,"To operate from a feminist paradigm is a new way of thinking for nurse educators. Feminist perspectives in nursing provide a new stage of consciousness--one that values women's voices, their way of knowing, and their life experiences, and, most important, one that challenges traditional patriarchal practices. Furthermore, nursing curricula with feminist perspectives provides a biopsychosocial approach that encourages the full recognition of variables that can influence women's health, such as socioeconomic status, racial and ethnic background, and biobehavioral factors. The debate in medicine over a specialty in women's health is not unique. The history of academia abounds with descriptions of struggles to establish new fields and disciplines. Recent specialties, such as pediatrics and gerontology, which are distinguished by age rather than specific organ or system, struggled for establishment and recognition. Historically, nursing curricula has emulated the biomedical model that is reductionistic and contradictory to nursing's holistic mission. Rather than classifying women's health into a separate entity, women's health may be introduced into present curricula by employing feminist ideals and pedagogy throughout the curriculum. This approach would provide a mechanism to explore women's health issues that were previously minimally addressed at best, or not addressed at all. More important, students would be provided with an opportunity to examine the societal effects of racism, sexism, and classism, and this education would potentially lead to a growing awareness of concerns specific to women and minorities.",0.08391326483352340,0,0.4160867351664770,0
37393458,Cognitive phenomena measurement with time window-based multispectral brain mapping.,"BACKGROUND: Cognitive neuroscience experiments require accurate and traceable methods of measuring cognitive phenomena, analyzing and processing data, and validating results, including measurement of impact of such phenomena on brain activity and consciousness. EEG measurement is the most widely used tool for evaluation of the experiment's progress. To extract more information from the EEG signal, continuous innovation is necessary to provide a broader range of information. OBJECTIVE: This paper presents a new tool for measuring and mapping cognitive phenomena using time window-based multispectral brain mapping of electroencephalography (EEG) signals. METHODS: The tool was developed using Python programming language and enables users to create brain maps images for six spectra (Delta, Theta, Alpha, Beta, Gamma, and Mu) of EEG signal. The system can accept an arbitrary number of EEG channels with standardized labels based on the 10-20 system, and users can select the channels, frequency bandwidth, type of signal processing, and time window length to perform the mapping. RESULTS: The key advantage of this tool is its ability to perform short-time brain mapping, which allows for the exploration and measurement of cognitive phenomena. The tool's performance was evaluated through testing on real EEG signals, and results demonstrated its effectiveness in accurately mapping cognitive phenomena. CONCLUSION: The developed tool can be used in various applications, including cognitive neuroscience research and clinical studies. Future work involves optimizing the tool's performance and expanding its capabilities.",0.323950363536708,0,0.17604963646329200,0
775639,Evaluation of transcendental meditation as a method of reducing stress.,"Transcendental meditation is said to induce in its practitioners an altered state of consciousness resulting in relief of stress, an increased sense of awareness, and a sense of well-being. Release of catecholamines has been associated widely with stress and lends itself to quantitation. Plasma epinephrine and norephinephrine, as well as lactate, were measured in 12 volunteers before, during, and after meditation. Values were compared with those obtained from controls matched for sex and age who rested instead of meditating. Essentially the same results were obtained for the two groups, which suggests that meditation does not induce a unique metabolic state but is seen biochemically as a resting state.",0.12798950376084300,0,0.3720104962391570,0
21651927,The 'correlates' in neural correlates of consciousness.,"In the search for neural correlates of consciousness (NCC), the concept of 'consciousness' remains problematic. We suggest that not only the 'consciousness' in neural correlates of consciousness is a confused term, but 'correlates' is as well. When brain events are found to covary with conscious experience, these brain events can be the neural substrates of the experience, as is often (implicitly) suggested, but they can also be neural prerequisites or neural consequences of the experience. We here disentangle these different sorts of brain processes conceptually. But we also propose a concrete multi-pronged research program that may, in near-future consciousness research, distinguish these brain processes empirically.",0.8816614832484010,1,0.38166148324840100,1
19065856,Spatial attention can modulate unconscious orientation processing.,"It has recently been suggested that visual spatial attention can only affect consciously perceived events. We measured the effects of sustained spatial attention on orientation-selective adaptation to gratings, rendered invisible by prolonged interocular suppression. Spatial attention augmented the orientation-selective adaptation to invisible adaptor orientation. The effect of attention was clearest for test stimuli at peri-threshold, intermediate contrast levels, suggesting that previous negative results were due to assessing orientation discrimination at maximum contrast. On the basis of these findings we propose a constrained hypothesis for the difference between neuronal mechanisms of spatial attention in the presence versus absence of awareness.",0.15479565598977500,0,0.3452043440102250,0
37804009,The utility of the perfusion index as an indicator of anesthetic depth for repeated propofol sedation in children: An observational study.,"BACKGROUND: Children receiving proton therapy require repeated sedation. In this study, we aimed to investigate the utility of the perfusion index (PI) for evaluating consciousness level during repeated propofol sedation. METHODS: In this prospective observational study, children aged from birth to 19 years old scheduled for proton therapy under repeated propofol sedation were enrolled. The primary outcome was the equivalence of PI values 5 min after anesthesia induction on consecutive sedation. Total consumption of propofol during sedation, time to reach the University of Michigan sedation scale (UMSS) score 1 after end of proton therapy, and duration of post-anesthesia care unit (PACU) stay were recorded. RESULTS: The PI values measured 5 min after induction of anesthesia were not equivalent to each other in consecutive sedation except for the second versus third (1st vs. 2nd: 97.5% CI: -1.34, 0.91; p = 0.206, 0.034; 2nd vs. 3rd: 97.5% CI: -0.87, 0.94; p = 0.023, 0.036 3rd vs. 4th: 97.5% CI: -2.08, -0.26; p < 0.99, <0.001; 4th vs. 5th: 97.5% CI: 0.21, 2.28; p < 0.001, >0.99; respectively). In consecutive sedation, there was not a significantly different difference in the time to reach UMSS score 1 (p > 0.99, all) for total consumption of propofol, time to reach UMSS score 1 after the end of proton therapy, and duration of PACU stay. CONCLUSIONS: During repeated propofol sedation in children, PI was insufficient to be used as an indicator of consciousness level assessment. However, we suggest that the information related to repeated sedation provided by this study may be helpful in clinical practice.",0.11352899233294000,0,0.38647100766706000,0
6624436,Clinical appearance and outcome in mumps encephalitis in children.,"Forty-one patients with mumps encephalitis examined at the Department of Paediatrics, University of Helsinki, during the period Jan. 1, 1968, to Dec. 31, 1980, were reviewed with special reference to clinical appearance and outcome. The ratio of males to females was 4:1 and the age range 1.2 to 13.7 years. The clinical findings were high fever greater than or equal to 39 degrees C in 83.0%), impairment of locomotion and balance (36.6%), seizures (24.4%), psychic disorders (22.0%), depressed level of consciousness (19.5%), vertigo (12.9%) and/or gastric pains (12.9%). One patient with congenital toxoplasma and cytomegalovirus infections died. On leaving the hospital eight were still ataxic, one of these was not able to speak and two had difficulties in concentration. One patient was transferred to another hospital because of psychosis. At the follow-up examination 4 to 24 months after the onset of the disease two patients were ataxic and seven suffered from behavioural disturbances. Electroencephalography (12.2% of all and 25% of examined patients) showed generalized slow wave disturbance at follow-up in six patients and borderline disturbances in eight.",0.040317705439594600,0,0.45968229456040500,0
39499610,Gait Symmetric Adaptation and Aftereffect Through Concurrent Split-Belt Treadmill Walking and Explicit Visual Feedback Distortion.,"OBJECTIVE: Gait asymmetry can be improved with various gait training methods. Combining split-belt treadmill walking (SB) with visual feedback distortion (VD) could enhance motor learning, improving gait symmetry adaptation and retention. This study compared step length symmetry adaptation and aftereffects between SB-only and combined explicit VD with SB, as well as between explicit VD-only and combined explicit VD with SB. METHOD: The 28-minute trials included three phases: a 3-minute baseline, a 10-minute adaptation, and a 15-minute post-adaptation. In the VD trial, two bars representing step lengths were displayed, with the right bar gradually decreasing by 3% to prompt participants to consciously correct their steps to match the heights of the two bars. In the SB trial, the right treadmill belt speed was incrementally increased by 5%. The VD+SB trial combined both perturbations. After the removal of these perturbations, the aftereffect of the adapted asymmetric step length was evaluated in the post-adaptation period. RESULTS: During the adaptation period, the step length symmetry ratio shifted negatively in the SB trial, while it increased positively in the VD trial, indicating longer right steps than left. In the VD+SB trial, subjects extended their right step more than their left. Notably, the VD+SB trial demonstrated a longer aftereffect compared to both the SB-only and VD-only trials. CONCLUSION: The visual distortion paradigm can be explicitly applied and integrated with split-belt treadmill walking to enhance the efficacy of symmetric gait adaptation, resulting in more sustained effects on the retention of newly learned motor patterns.",0.19669886500569700,0,0.3033011349943030,0
31437691,Motor response influences perceptual awareness judgements.,"What is the relation between perceptual awareness and action? In this study we tested the hypothesis that motor response influences perceptual awareness judgements. We used a perceptual discrimination task in which presentation of the stimulus was immediately followed by a cue requiring a motor response that was irrelevant to the task but could be the same, opposite, or neutral to the correct response to the stimulus. After responding to the cue, participants rated their stimulus awareness using the Perceptual Awareness Scale, and then carried out their discrimination response. Participants reported a higher level of stimulus awareness after carrying out responses that were either congruent or incongruent with the response required by the stimulus, compared to the neutral condition. The results suggest that the motor response overlapping with a potential response to the stimulus provides information about the outcome of decision process and increases the reported awareness of stimuli.",0.8329932250856560,1,0.33299322508565600,1
32929999,"Skin tone, life satisfaction, and psychological distress among African Americans: The mediating effect of stigma consciousness.","This study examined the indirect effect of skin tone on psychological distress via (1) stigma consciousness and (2) life satisfaction among African American adults (N = 780; %Female = 57.65%; M(age) = 37.68). Results show indirect effects of (1) skin tone on life satisfaction and (2) skin tone on psychological distress, each via stigma consciousness. Specifically, those with darker (vs. lighter) skin tones reported increased stigma consciousness, which then predicted (1) lower life satisfaction and (2) lower levels of psychological distress. Life satisfaction did not predict psychological distress. Implications for African American mental health are discussed.",0.1950606280559380,0,0.3049393719440620,0
35737717,Modeling cortical synaptic effects of anesthesia and their cholinergic reversal.,"General anesthetics work through a variety of molecular mechanisms while resulting in the common end point of sedation and loss of consciousness. Generally, the administration of common anesthetics induces reduction in synaptic excitation while promoting synaptic inhibition. Exogenous modulation of the anesthetics' synaptic effects can help determine the neuronal pathways involved in anesthesia. For example, both animal and human studies have shown that exogenously induced increases in acetylcholine in the brain can elicit wakeful-like behavior despite the continued presence of the anesthetic. However, the underlying mechanisms of anesthesia reversal at the cellular level have not been investigated. Here we apply a computational model of a network of excitatory and inhibitory neurons to simulate the network-wide effects of anesthesia, due to changes in synaptic inhibition and excitation, and their reversal by cholinergic activation through muscarinic receptors. We use a differential evolution algorithm to fit model parameters to match measures of spiking activity, neuronal connectivity, and network dynamics recorded in the visual cortex of rodents during anesthesia with desflurane in vivo. We find that facilitating muscarinic receptor effects of acetylcholine on top of anesthetic-induced synaptic changes predicts the reversal of anesthetic suppression of neurons' spiking activity, functional connectivity, as well as pairwise and population interactions. Thus, our model predicts a specific neuronal mechanism for the cholinergic reversal of anesthesia consistent with experimental behavioral observations.",0.3429626302260770,0,0.1570373697739230,0
8916829,"Nitric oxide synthase inhibitors, 7-nitro indazole and nitroG-L-arginine methyl ester, dose dependently reduce the threshold for isoflurane anesthesia.","BACKGROUND: Nitric oxide (NO), a recognized cell messenger for activating soluble guanylate cyclase, is produced by the enzyme NO synthase in a wide variety of tissues, including vascular endothelium and the central nervous system. The authors previously reported the possible involvement of the NO pathway in the anesthetic state by showing that a specific NO synthase inhibitor, nitroG-L-arginine methyl ester (L-NAME), dose dependently and reversibly decreases the minimum alveolar concentration (MAC) for halothane anesthesia. The availability of a structurally distinct inhibitor selective for the neuronal isoform of NO synthase, 7-nitro indazole (7-NI), allowed for the possibility of dissociating the central nervous system effects of neuronal NO synthase inhibition from the cardiovascular effects of endothelial NO synthase inhibition. METHODS: The effect of two structurally distinct inhibitors of NO synthase, L-NAME and 7-NI, on the MAC of isoflurane was investigated in Sprague-Dawley rats while concurrently monitoring the animals' arterial blood pressure and heart rate. L-NAME (1 to 30 mg/kg given intravenously, dissolved in 0.9% saline) and 7-NI (20 to 1,000 mg/kg given intraperitoneally, dissolved in arachis oil) were administered after determining control MAC and 30 min before determining MAC in the presence of NO synthase inhibitor. RESULTS: L-NAME and 7-NI caused a dose-dependent decrease from isoflurane control MAC (maximal effect: 35.5 +/- 2.5% and 43.0 +/- 1.7%, respectively) with a ceiling effect observed for both NO synthase inhibitors (above 10 mg/kg and 120 mg/kg, respectively). L-NAME administration significantly increased systolic and diastolic blood pressures (maximal effect: 39.9 +/- 2.2% and 64.3 +/- 4.0%, respectively), which were not accompanied by any changes in heart rate. 7-NI administration resulted in no changes in blood pressure and a small but clinically insignificant decrease in heart rate. CONCLUSIONS: Inhibition of the NO synthase pathway decreased the MAC for isoflurane, which suggests that inhibition of the NO pathway decreases the level of consciousness and augments sedation, analgesia, and anesthesia. The MAC reduction by two structurally distinct NO synthase inhibitors supports that this is a specific effect on NO synthase. Furthermore, the action of the neuronal NO synthase inhibitor 7-NI supports an effect selective for neuronal NO synthase and also avoids the hypertensive response of generalized NO synthase inhibitors.",0.09931162876965380,0,0.4006883712303460,0
7769759,Outcome of patients with HIV infection and decreased consciousness or recurrent seizures.,,0.14525207977608300,0,0.35474792022391700,0
18065244,Stesolid emergency treatment: cave social fear!,"PURPOSE: To explore psychosocial effects of rectiole emergency treatment. METHODS: Children who had at some time been treated with Stesolid rectiole for seizure relief were questioned about feelings of shame in relation to this treatment and their expectation of bullying by peers who might be aware of it. In addition to parental shame, parental worries concerning their children's epilepsy were explored. Data from 39 patients (18 girls) aged 5-19 years were analysed. RESULTS: Of the children aged over seven, most girls (9/12), but not boys (1/6) reported to feeling a sense of shame. Children's shame was not related to parental shame, parental worries or seizure severity. A higher frequency of rectiole applications was related to a stronger expectation of being bullied. DISCUSSION AND CONCLUSION: Rectal emergency medication may elicit social fear, particularly in girls and if recurring it may (not solely in girls) elicit increased expectations of bullying.",0.05913918300328080,0,0.4408608169967190,0
37801932,"Testing out-of-equilibrium life phenomena in underground laboratories: Comment on ""At the crossroad of the search for spontaneous radiation and the Orch OR consciousness theory"", by M. Derakhshani, L. Diosi, M. Laubenstein, K. Piscicchia, and C. Curceanu.",,0.38554191941207700,0,0.11445808058792300,0
38445389,Lack of Association of Informant-Reported Traumatic Brain Injury and Chronic Traumatic Encephalopathy.,"Repetitive head impacts (RHIs) from football are associated with the neurodegenerative tauopathy chronic traumatic encephalopathy (CTE). It is unclear whether a history of traumatic brain injury (TBI) is sufficient to precipitate CTE neuropathology. We examined the association between TBI and CTE neuropathology in 580 deceased individuals exposed to RHIs from football. TBI history was assessed using a modified version of the Ohio State University TBI Identification Method Short Form administered to informants. There were 22 donors who had no TBI, 213 who had at least one TBI without loss of consciousness (LOC), 345 who had TBI with LOC, and, of those with a history of TBI with LOC, 36 who had at least one moderate-to-severe TBI (msTBI, LOC >30 min). CTE neuropathology was diagnosed in 405. There was no association between CTE neuropathology status or severity and TBI with LOC (odds ratio [OR] = 0.95, 95% confidence interval [CI] = 0.64-1.41; OR = 1.22, 95% CI = 0.71-2.09) or msTBI (OR = 0.70, 95% CI = 0.33-1.50; OR = 1.01, 95% CI = 0.30-3.41). There were no associations with other neurodegenerative or cerebrovascular pathologies examined. TBI with LOC and msTBI were not associated with CTE neuropathology in this sample of brain donors exposed to RHIs from American football.",0.08977196035557970,0,0.41022803964442000,0
6083191,Cerebral organization and consciousness.,,0.3576864694074070,0,0.14231353059259300,1
19496685,Development of the calcium plateau following status epilepticus: role of calcium in epileptogenesis.,"Status epilepticus is a clinical emergency defined as continuous seizure activity or rapid, recurrent seizures without regaining consciousness and can lead to the development of acquired epilepsy, characterized by spontaneous, recurrent seizures. Understanding epileptogenesis--the transformation of healthy brain tissue into hyperexcitable neuronal networks--is an important challenge and the elucidation of molecular mechanisms can lend insight into new therapeutic targets to halt this progression. It has been demonstrated that intracellular calcium increases during status epilepticus and that these elevations are maintained past the duration of the injury (Ca(2+) plateau). As an important second messenger, Ca(2+) elevations can lead to changes in gene expression, neurotransmitter release and plasticity. Thus, characterization of the post-injury Ca(2+) plateau may be important in eventually understanding the pathophysiology of epileptogenesis and preventing the progression to chronic epilepsy after brain injury.",0.17721125996539400,0,0.32278874003460600,0
1407515,"Corpus callosum lesions after closed head injury in children: MRI, clinical features and outcome.","Thirty-four children who sustained moderate to severe closed head injury underwent magnetic resonance imaging (MRI). Eight (24%) had MRI evidence of corpus callosum injury, most commonly within the posterior body and splenium. In contradistinction to reports in adults, there was no definite relationship between callosal injury and lower initial Glasgow Coma Scale scores, nor was there a significantly higher incidence of primary brain-stem lesions, diffuse axonal shear injury or intraventricular hemorrhage. In none of these 8 children did the initial admission computed tomography show evidence of callosal injury. Callosal injuries on MRI are not necessarily a poor prognostic finding, the majority of the 8 children showing good functional recovery.",0.08984590079372170,0,0.4101540992062780,0
23397667,Two cases of near-fatal gamma-butyrolactone (GBL) ingestion and intoxication.,"We present two cases of GBL intoxication. Patient A is a 45-year old man who lost consciousness after drinking a clear unknown liquid. He was brought to the Emergency Departement (ED) after he was intubated. His partner notified the liquid could be GBL, a prodrug for GHB. He regained consciousness 16 hours later in the intensive care unit (ICU) where he could be successfully extubated. Patient B is a 25-year old man who was found unconscious at home with next to him an empty bottle of GBL. He was intubated in the intensive care unit. He could be extubated after 12 hours. GBL intoxication is becoming a more frequent problem and overdosage of GBL can rapidly occur because of its rapid onset and high potency when compared to GHB. We discuss the clinical course and complications after GBL ingestion and intoxication.",0.09321383714764230,0,0.4067861628523580,0
